lulusan_id,mahasiswa_id,prodi_id,tanggal_lulus,ipk,lama_studi_bulan,status_pasca_lulus,nama_perusahaan,bidang_kerja,masa_tunggu_bulan,sumber_data,ingested_at
LLSf2790868,2023TG37413,TG,2027-01-01,3.05,46,Belum Bekerja,TU Delft,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLS91122848,2020SK37298,SK,2025-06-30,3.67,58,Bekerja,,Tidak Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLS7e19ff18,2019TE11128,TE,2024-01-17,2.97,61,Wirausaha,BRIN,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS4641f81b,2018IF14565,IF,2023-09-23,3.56,54,Studi Lanjut,Kyushu University,Tidak Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLS4d93cd05,2018AR37063,AR,2022-04-18,3.45,63,Bekerja,Telkom University,Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS9bd98a3d,2018SI41592,SI,2023-06-08,2.94,62,Belum Bekerja,PT PLN,Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLSf4427a9c,2018TM14708,TM,2024-08-09,2.93,64,Bekerja,PT Bukit Asam,Tidak Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS2f0701d5,2018TLK38907,TLK,2024-10-24,2.96,54,Bekerja,Telkom University,Tidak Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS40a80186,2022SK16663,SK,2026-01-01,3.78,45,Bekerja,,Tidak Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSee57ab21,2019TS20255,TS,2023-08-03,3.78,64,Studi Lanjut,PT Telkom Indonesia,Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLSc7cd9084,2018GD46790,GD,2023-01-08,3.5,69,Bekerja,PT PLN,Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLS3c818a8c,2019SI29688,SI,2024-01-29,2.85,43,Bekerja,UNDP Indonesia,Tidak Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS186f933b,2018KIM32147,KIM,2022-09-02,3.16,71,Bekerja,BMKG,Tidak Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS6ada153b,2020TS26960,TS,2024-12-15,2.94,71,Bekerja,World Bank Jakarta,Tidak Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLS093a2117,2023FIS32515,FIS,2027-01-01,3.58,53,Studi Lanjut,JICA Indonesia,Tidak Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLSf94b1df6,2022TP23307,TP,2026-01-01,3.6,66,Bekerja,,Sesuai,9,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS300c900a,2019IF48218,IF,2023-01-23,3.84,64,Bekerja,PT Pertamina,Tidak Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS852c7c5e,2019PWK13759,PWK,2024-06-26,3.13,47,Belum Bekerja,Telkom University,Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS285455a7,2019BIO49368,BIO,2024-03-14,2.89,72,Bekerja,Google Indonesia,Sesuai,14,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS1169cc49,2020TS39594,TS,2025-05-04,3.74,58,Belum Bekerja,PT Astra International,Tidak Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLS63edd168,2018MB31901,MB,2024-04-17,3.71,62,Bekerja,Universiti Malaya,Tidak Sesuai,13,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSa39819b4,2023TS00323,TS,2027-01-01,2.81,54,Bekerja,,Tidak Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS94757ddf,2018IF12327,IF,2024-10-31,3.64,46,Bekerja,,Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS59334b29,2021FT07161,FT,2025-12-17,3.67,72,Wirausaha,,Tidak Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLS21aef53f,2022PWK13852,PWK,2026-01-01,3.51,65,Bekerja,PT Pertamina,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS4123243b,2019TE12654,TE,2024-05-31,2.89,46,Belum Bekerja,,Tidak Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS59ec19e4,2023KIM20656,KIM,2027-01-01,3.41,62,Belum Bekerja,LIPI,Tidak Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLS74125363,2022TS21306,TS,2026-01-01,3.09,47,Wirausaha,,Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLSdfe24390,2023MB19212,MB,2027-01-01,3.32,59,Bekerja,TU Delft,Tidak Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS13b3abaa,2018SK28532,SK,2023-12-13,3.13,72,Belum Bekerja,,Tidak Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS455d7c5b,2022TG15310,TG,2026-01-01,2.98,48,Studi Lanjut,PT Pertamina,Sesuai,7,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS6ee48721,2018GL27574,GL,2023-12-24,3.61,64,Bekerja,,Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS357ece92,2022FIS14610,FIS,2026-01-01,3.76,45,Belum Bekerja,PT Pertamina,Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLS144fbe2b,2018MB39098,MB,2024-08-08,2.86,50,Belum Bekerja,,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS80bc32f9,2021SI01439,SI,2025-01-01,3.0,47,Bekerja,Politeknik Negeri Lampung,Tidak Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS9a37c707,2022GL09216,GL,2026-01-01,3.05,52,Studi Lanjut,BRIN,Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS9f5b5c83,2020IF01959,IF,2025-02-24,3.88,62,Bekerja,Universitas Lampung,Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLSa66935b8,2023TP15234,TP,2027-01-01,3.26,60,Belum Bekerja,,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLS605bd1f7,2022MTK25331,MTK,2026-01-01,2.97,47,Bekerja,ITB,Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLSffdc7f61,2018KIM32913,KIM,2022-03-01,3.64,58,Belum Bekerja,,Tidak Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS5a14ed0a,2022TK33612,TK,2026-01-01,3.8,42,Studi Lanjut,,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLSe504a164,2018SK39539,SK,2024-02-14,3.25,57,Bekerja,PT Telkom Indonesia,Tidak Sesuai,13,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLScb4f41bb,2018TP06824,TP,2023-10-13,3.83,58,Bekerja,LIPI,Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLS7331cad2,2019AR08451,AR,2025-08-07,3.38,60,Bekerja,Google Indonesia,Tidak Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSbd8e7a6a,2019SK42023,SK,2023-12-03,3.8,51,Bekerja,Telkom University,Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLS0e86c28f,2021IF20405,IF,2025-03-18,3.21,54,Bekerja,PT Bukit Asam,Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS096d3e41,2021IF20971,IF,2025-03-20,3.67,61,Bekerja,IPB University,Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLS82d2773e,2022AG03274,AG,2026-01-01,2.76,43,Bekerja,PT Telkom Indonesia,Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLSb2506a29,2020TS46451,TS,2025-04-03,3.7,59,Bekerja,PT PLN,Tidak Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS97409c83,2020MTK03125,MTK,2025-10-05,3.76,58,Belum Bekerja,,Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS50038663,2022GD40184,GD,2026-01-01,3.89,61,Belum Bekerja,,Tidak Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf040a0af,2018TK07157,TK,2024-06-05,2.81,66,Bekerja,Politeknik Negeri Lampung,Tidak Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS4dc82cf1,2021TLK22962,TLK,2025-06-08,2.89,69,Bekerja,Telkom University,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLS77989368,2021KIM21027,KIM,2025-02-24,2.78,46,Bekerja,,Sesuai,9,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS8dff6862,2018TI32553,TI,2024-08-29,3.27,67,Bekerja,BRIN,Tidak Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLSf48d924f,2018TI38039,TI,2022-08-24,3.08,62,Bekerja,,Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLSdb980810,2021PWK47815,PWK,2025-09-04,3.41,66,Belum Bekerja,Huawei Indonesia,Tidak Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLS14a2714d,2021IF37961,IF,2025-08-12,3.11,59,Bekerja,Chulalongkorn University,Tidak Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLS3d899801,2021KIM36819,KIM,2025-04-09,3.18,57,Studi Lanjut,BPS Lampung,Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS25223531,2019BIO37835,BIO,2024-10-28,3.02,43,Bekerja,BMKG,Tidak Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf6b9e3d5,2022SK02727,SK,2026-01-01,3.23,60,Bekerja,ITS,Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSc1859f74,2022IF21159,IF,2026-01-01,2.95,57,Belum Bekerja,World Bank Jakarta,Tidak Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLS8308c428,2021IF15407,IF,2025-07-17,2.95,68,Bekerja,,Tidak Sesuai,7,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS811438bf,2019IF34070,IF,2025-03-08,3.54,59,Bekerja,Unila,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS11386201,2022SK49319,SK,2026-01-01,3.11,53,Studi Lanjut,PT Pertamina,Tidak Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS0a5cd8f6,2023TM08117,TM,2027-01-01,3.8,58,Belum Bekerja,JICA Indonesia,Tidak Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSe7b48d1a,2018TI36187,TI,2024-08-07,3.84,46,Belum Bekerja,NUS Singapore,Tidak Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS39bc4592,2022AR41484,AR,2026-01-01,2.97,60,Bekerja,,Sesuai,15,Tracer Study,2026-05-13T19:21:14+07:00
LLSc92d230b,2020FIS06822,FIS,2024-01-15,3.9,58,Wirausaha,,Tidak Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLSf11550c8,2022IF38952,IF,2026-01-01,3.66,52,Bekerja,Toyota Motor Manufacturing,Tidak Sesuai,11,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLScbdab75b,2019KIM08858,KIM,2025-12-22,3.86,57,Bekerja,Universitas Indonesia,Tidak Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLSa6484ccb,2019AG06490,AG,2024-02-09,3.12,70,Bekerja,Unila,Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLS104d3642,2022TE29407,TE,2026-01-01,2.99,52,Belum Bekerja,BPS Lampung,Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLScf9447aa,2018TL23852,TL,2024-12-02,3.91,65,Bekerja,,Tidak Sesuai,9,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS48897b3f,2022MTK01347,MTK,2026-01-01,3.3,43,Bekerja,PT Astra International,Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLSc0cd2cfc,2018FT18431,FT,2022-09-23,3.12,57,Studi Lanjut,UGM,Tidak Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLS4d033741,2021TLK18476,TLK,2025-04-13,3.56,63,Belum Bekerja,,Tidak Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLSd9870521,2021IF38791,IF,2025-09-03,3.58,52,Bekerja,,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLSe1a5cfff,2021MB19761,MB,2025-12-10,3.35,52,Studi Lanjut,,Tidak Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLS422039fb,2019GL34216,GL,2023-07-28,3.19,46,Belum Bekerja,BRIN,Tidak Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLSae719e7b,2019IF49683,IF,2025-03-15,3.13,42,Bekerja,,Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS20a571df,2018FIS17851,FIS,2023-04-13,3.46,52,Bekerja,BMKG,Tidak Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLSdcbedc1f,2020TE46808,TE,2025-08-16,3.23,54,Bekerja,Unila,Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLS3ec67658,2020KIM07643,KIM,2024-06-13,3.53,49,Belum Bekerja,Toyota Motor Manufacturing,Tidak Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS17770e6b,2019TE22420,TE,2024-07-24,3.74,53,Bekerja,,Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS11cb2e94,2019AR30840,AR,2025-08-04,3.81,69,Belum Bekerja,NUS Singapore,Tidak Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS0a21c9d6,2020MTK00413,MTK,2025-08-17,3.65,71,Wirausaha,PT PLN,Tidak Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLS8ea5d6df,2022TM25223,TM,2026-01-01,2.8,54,Studi Lanjut,Politeknik Negeri Lampung,Tidak Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLS5e3fb443,2019MB37380,MB,2024-11-29,3.12,61,Wirausaha,Universitas Indonesia,Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSe50b37a8,2023TP16676,TP,2027-01-01,3.43,61,Bekerja,Kyushu University,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS06866b27,2020KIM30172,KIM,2024-02-01,2.75,59,Belum Bekerja,,Tidak Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf7a840dd,2018MB46162,MB,2022-09-18,3.04,61,Belum Bekerja,BRIN,Tidak Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS4149f20d,2020SI01539,SI,2024-12-08,3.2,60,Belum Bekerja,UGM,Tidak Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS0302fc41,2019TLK27338,TLK,2024-03-01,2.8,72,Bekerja,JICA Indonesia,Sesuai,14,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS89bf9e9c,2022BIO09779,BIO,2026-01-01,2.76,70,Bekerja,Huawei Indonesia,Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS32af893c,2019PWK05420,PWK,2024-11-28,3.51,55,Bekerja,,Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS659d68bc,2023TL04995,TL,2027-01-01,3.77,66,Bekerja,PT Bukit Asam,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLSacb19682,2018TK30332,TK,2022-08-02,3.03,70,Wirausaha,Unila,Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLSa5ca4382,2019AG01195,AG,2023-07-25,3.52,44,Belum Bekerja,NUS Singapore,Tidak Sesuai,13,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS2d4db8e8,2018TS15153,TS,2022-08-27,3.4,50,Belum Bekerja,,Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLS1b1ab039,2021TP15279,TP,2025-10-14,3.62,47,Bekerja,BPS Lampung,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS95374250,2022TI38171,TI,2026-01-01,3.11,56,Belum Bekerja,PT PLN,Tidak Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS7f084a68,2019TE44053,TE,2025-05-07,3.81,69,Bekerja,Politeknik Negeri Lampung,Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLSc599805e,2018AG11708,AG,2022-06-10,2.94,65,Bekerja,Universitas Lampung,Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLS7b86eb44,2023TL22335,TL,2027-01-01,3.26,47,Wirausaha,,Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLS58799aa4,2020PWK15636,PWK,2025-07-11,3.55,59,Bekerja,PT Telkom Indonesia,Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS9913e023,2021TP43500,TP,2025-10-18,3.37,71,Bekerja,World Bank Jakarta,Tidak Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLS059c569b,2020SI03717,SI,2025-09-15,3.62,57,Bekerja,PT Astra International,Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb06963cf,2018TLK42089,TLK,2023-03-13,3.39,46,Wirausaha,Google Indonesia,Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLS5e753d8f,2023TLK20485,TLK,2027-01-01,2.97,69,Bekerja,BRIN,Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLS2f65f308,2023TE42833,TE,2027-01-01,3.06,42,Bekerja,PT Bukit Asam,Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLS100f60cd,2023TL31097,TL,2027-01-01,3.67,50,Belum Bekerja,Unsri,Tidak Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLS0d164c27,2023MTK16973,MTK,2027-01-01,3.36,65,Bekerja,,Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf5e49e92,2018AG07189,AG,2023-05-27,3.6,52,Bekerja,ITS,Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb89db1bd,2022TLK33909,TLK,2026-01-01,3.9,69,Studi Lanjut,Google Indonesia,Tidak Sesuai,11,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS8a1a43e8,2021TG16601,TG,2025-10-14,3.88,68,Bekerja,,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLS176a8b47,2020TS38858,TS,2025-01-15,3.85,64,Bekerja,BPS Lampung,Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS99c11eb0,2018TS01417,TS,2023-08-28,3.68,69,Bekerja,Osaka University,Tidak Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf4d65425,2023TP44747,TP,2027-01-01,2.95,49,Belum Bekerja,,Tidak Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLS5a5eee8c,2018TM49804,TM,2022-04-12,3.02,42,Bekerja,IPB University,Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS89a80f34,2020TK38341,TK,2024-08-18,3.51,51,Bekerja,,Tidak Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS89cd8207,2022GL02990,GL,2026-01-01,3.55,43,Belum Bekerja,,Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS87955c1f,2018TG11070,TG,2022-01-25,3.78,62,Studi Lanjut,,Tidak Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSd0cef87d,2019BIO12644,BIO,2024-06-27,3.31,58,Bekerja,,Tidak Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLS92ab1d85,2021BIO46400,BIO,2025-10-12,3.12,68,Bekerja,,Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSfeef2757,2023FIS02565,FIS,2027-01-01,2.99,61,Bekerja,PT PLN,Tidak Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS0d855337,2021TLK22061,TLK,2025-05-28,3.91,55,Belum Bekerja,Universitas Indonesia,Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLS77ee0e74,2018GL39923,GL,2024-08-19,2.76,54,Bekerja,JICA Indonesia,Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLS769308a5,2022TLK32833,TLK,2026-01-01,2.8,44,Belum Bekerja,Politeknik Negeri Lampung,Tidak Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLSce46cadc,2021FIS17306,FIS,2025-08-19,3.22,49,Bekerja,Google Indonesia,Tidak Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb9a0cc46,2019GD27341,GD,2025-04-13,3.19,50,Bekerja,,Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLS104db201,2020TE41218,TE,2025-04-25,3.64,72,Belum Bekerja,Politeknik Negeri Lampung,Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS6a72ea48,2023FT16785,FT,2027-01-01,3.62,50,Belum Bekerja,PT Astra International,Sesuai,9,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS8fc0cc2b,2023FIS41633,FIS,2027-01-01,3.4,63,Bekerja,Bank Indonesia,Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLSda49c1d0,2019TG08785,TG,2025-11-09,2.84,44,Belum Bekerja,Universiti Malaya,Tidak Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLScb730438,2019GL31231,GL,2023-08-03,3.92,54,Bekerja,ITS,Tidak Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb4240988,2020GD27447,GD,2024-04-15,3.58,52,Bekerja,,Tidak Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLScc0c3de6,2019TS48539,TS,2024-05-08,3.33,44,Belum Bekerja,Osaka University,Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLS16494041,2022TI34551,TI,2026-01-01,2.81,68,Bekerja,,Sesuai,7,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS6b9b3f6e,2018IF32715,IF,2024-07-10,3.59,43,Studi Lanjut,Chulalongkorn University,Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS57f6efcf,2022AG34791,AG,2026-01-01,3.84,70,Bekerja,PT Bukit Asam,Tidak Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS5f81f7b4,2022AG06608,AG,2026-01-01,3.83,57,Bekerja,UNDP Indonesia,Tidak Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLSbbdeef1f,2021SK05679,SK,2025-05-29,2.92,72,Bekerja,JICA Indonesia,Tidak Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLS3e43edfc,2022TS34974,TS,2026-01-01,3.31,59,Bekerja,TU Delft,Sesuai,13,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS326c7990,2018KIM39274,KIM,2023-08-28,3.04,56,Bekerja,Toyota Motor Manufacturing,Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLSfcb1782f,2020AG33622,AG,2025-05-11,3.29,47,Bekerja,,Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLS920048f3,2021TG32918,TG,2025-12-09,3.64,63,Bekerja,PT Pertamina,Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLS2c3d2979,2018GD31280,GD,2024-06-07,3.72,65,Bekerja,Telkom University,Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSa0428136,2019SK29259,SK,2025-04-25,2.82,65,Bekerja,,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS3d18e150,2021FT16690,FT,2025-08-24,3.02,71,Bekerja,UGM,Tidak Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS652aed61,2023SK02675,SK,2027-01-01,3.94,49,Belum Bekerja,PT PLN,Tidak Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLS12d5bf3a,2019GL17092,GL,2025-02-25,2.87,71,Bekerja,UGM,Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLS0f0be3c0,2021FT22769,FT,2025-01-25,2.85,62,Bekerja,PT Bukit Asam,Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLScf0dee24,2023TLK38928,TLK,2027-01-01,3.65,55,Bekerja,TU Delft,Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLSfa280cfe,2021AG17150,AG,2025-02-05,2.84,54,Belum Bekerja,,Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS14bb47f4,2019FT35046,FT,2024-05-06,3.0,44,Wirausaha,,Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLS4614ee6a,2021SK20963,SK,2025-03-01,2.97,72,Bekerja,Toyota Motor Manufacturing,Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLSbed227f9,2020AG04461,AG,2024-02-12,3.01,45,Bekerja,Kyushu University,Tidak Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS3494e9db,2023TG16844,TG,2027-01-01,3.93,72,Studi Lanjut,PT PLN,Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSc1b76551,2023SK12577,SK,2027-01-01,3.87,54,Bekerja,,Tidak Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLS006dbf3c,2018TS10508,TS,2022-12-24,3.54,62,Belum Bekerja,,Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLSc96de238,2023FIS46228,FIS,2027-01-01,3.25,43,Belum Bekerja,,Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSa163ea34,2021TM16869,TM,2025-03-02,2.8,58,Belum Bekerja,Telkom University,Tidak Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLSc8306ad3,2021FIS37485,FIS,2025-05-15,3.14,57,Belum Bekerja,Chulalongkorn University,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLSf987ae11,2023TM24365,TM,2027-01-01,3.47,51,Bekerja,,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLS5a1ee272,2023TL30963,TL,2027-01-01,2.87,50,Bekerja,UNDP Indonesia,Tidak Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLS5fce40f2,2020PWK07687,PWK,2025-08-02,3.27,64,Bekerja,Universitas Indonesia,Sesuai,13,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS7cf60433,2021SI45172,SI,2025-12-24,3.25,55,Studi Lanjut,Universitas Indonesia,Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLSc5f015d4,2018AG44994,AG,2023-02-15,3.42,68,Bekerja,,Tidak Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLS0d8795dd,2018BIO32420,BIO,2024-01-26,3.85,71,Belum Bekerja,World Bank Jakarta,Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSc194cf94,2019SI23266,SI,2023-05-22,3.35,45,Bekerja,Bank Indonesia,Tidak Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
